folio,resuelto,ubicacion,grupo_asignado,zona,tiempo,estatus,inhibidor,comentarios,reporte,semanal,inhibidor_codigo,codigodescripcion,descripcion_resolutor,comentarios_resolutor,procede
INC057884750,2025-08-26 15:11:52,SUC. CENTRO DE NEGOCIOS SELECT PLAZA MIRAMONTES (1516),EUT CAU Metro Sucursales,1,1075,VENCIDO,VS,"2025-08-26 15:11:52 - NITZELI GABRIELA AVIÑA AGUILAR (Observaciones adicionales)
Notas de resolución: PLANCHADO 2025
 
ATENCION EN SITIO
TIPO DE INTERVENCION:  CAU
FALLA REAL: EQUIPO LAPTOP DAÑADA POR AGUA
ORDEN DE SERVICIO:  AGL00
*INHBIDOR:  DT_2508069_INC057884750
VOBO:   DARINKA XIADANI FRANCO RESENDIZ
ING:    ANDRIK GARCES LINARES
SOLUCION: SE ACUDE A SITIO SE REMPLAZA LAPTOP POR DAÑO EN PANTALLA POR CAIDA SE DEJA LAPTOP HP 640G9 NS:5CD4194K9W, SE CARGA IMAGEN Y PERSONALIZA,SE HACEN PRUEBAS CON USAURIO QUEDA OPERANDO OK
HIBRIDACION=INICIO:25-08-2025 12:00 FIN:26-08-2025 18:00
SUC:   CENTRO DE NEGOCIOS SELECT PLAZA MIRAMONTES
CC:    1516
ZONA: 1
LOCALIDAD: CDMX

IP:  180.76.63.12
HOSTNAME:  1516PR3S	 

NAA

2025-08-26 15:11:52 - NITZELI GABRIELA AVIÑA AGUILAR (Notas de trabajo)
PLANCHADO 2025
 
ATENCION EN SITIO
TIPO DE INTERVENCION:  CAU
FALLA REAL: EQUIPO LAPTOP DAÑADA POR AGUA
ORDEN DE SERVICIO:  AGL00
*INHBIDOR:  DT_2508069_INC057884750
VOBO:   DARINKA XIADANI FRANCO RESENDIZ
ING:    ANDRIK GARCES LINARES
SOLUCION: SE ACUDE A SITIO SE REMPLAZA LAPTOP POR DAÑO EN PANTALLA POR CAIDA SE DEJA LAPTOP HP 640G9 NS:5CD4194K9W, SE CARGA IMAGEN Y PERSONALIZA,SE HACEN PRUEBAS CON USAURIO QUEDA OPERANDO OK
HIBRIDACION=INICIO:25-08-2025 12:00 FIN:26-08-2025 18:00
SUC:   CENTRO DE NEGOCIOS SELECT PLAZA MIRAMONTES
CC:    1516
ZONA: 1
LOCALIDAD: CDMX

IP:  180.76.63.12
HOSTNAME:  1516PR3S	 

NAA

2025-08-26 15:07:10 - NITZELI GABRIELA AVIÑA AGUILAR (Notas de trabajo)
Archivo adjunto RESPONSIVA_1516PR3S_5CD4194K9W_S950499_DARINKA_XIADANI_FRANCO_RESENDIZ..pdf ha sido agregado por NITZELI GABRIELA AVIÑA AGUILAR

",CAU_INC,22 AGO - 28 AGO, DT_2508069_INC057884750,15,DNC / DT,"SE ACUDE A SITIO SE REMPLAZA LAPTOP POR DAÑO EN PANTALLA POR CAIDA SE DEJA LAPTOP HP 640G9 NS:5CD4194K9W, SE CARGA IMAGEN Y PERSONALIZA,SE HACEN PRUEBAS CON USAURIO QUEDA OPERANDO OK",procede
INC057789431,2025-08-22 10:23:47,SUC. LAS AGUILAS (0509),EUT CAU Metro Sucursales,1,299,VENCIDO,VS,"2025-08-22 10:23:47 - NITZELI GABRIELA AVIÑA AGUILAR (Observaciones adicionales)
Notas de resolución: ATENCION EN SITIO
TIPO DE INTERVENCION:  CAU
FALLA REAL:  DIGITALIZADORA SYMETRY NO LEE CHEQUES
ORDEN DE SERVICIO:  AGL00
*INHBIDOR:   DT_2508064_INC057789431
VOBO:  ERICK RICARDO PINEDA BARRON
ING:   ANDRIK GARCES LINARES
SOLUCION: SE REMPLAZA PUERTO DIGITALIZADORA DE CHEQUES, SE VALIDA CON USUARIO QUEDA OPERANDO OK
SUC:    LAS AGUILAS       
CC:     0509
ZONA:  1
LOCALIDAD:  CDMX

NAA

2025-08-22 10:23:47 - NITZELI GABRIELA AVIÑA AGUILAR (Notas de trabajo)
ATENCION EN SITIO
TIPO DE INTERVENCION:  CAU
FALLA REAL:  DIGITALIZADORA SYMETRY NO LEE CHEQUES
ORDEN DE SERVICIO:  AGL00
*INHBIDOR:   DT_2508064_INC057789431
VOBO:  ERICK RICARDO PINEDA BARRON
ING:   ANDRIK GARCES LINARES
SOLUCION: SE REMPLAZA PUERTO DIGITALIZADORA DE CHEQUES, SE VALIDA CON USUARIO QUEDA OPERANDO OK
SUC:    LAS AGUILAS       
CC:     0509
ZONA:  1
LOCALIDAD:  CDMX

NAA

",CAU_INC,22 AGO - 28 AGO,DT_2508064_INC057789431,15,DNC / DT,"SE REMPLAZA PUERTO DIGITALIZADORA DE CHEQUES, SE VALIDA CON USUARIO QUEDA OPERANDO OK",procede
INC057883573,2025-08-25 16:59:34,SUC. TENANCINGO (5181),EUT CAU Metro Sucursales,2,468,VENCIDO,VS,"2025-08-25 16:59:34 - NITZELI GABRIELA AVIÑA AGUILAR (Observaciones adicionales)
Notas de resolución: ATENCION EN SITIO
TIPO DE INTERVENCION: CAU
FALLA REAL:   DAÑO EN DISPOSITIVO
ORDEN DE SERVICIO:   JLAS09
INHBIDOR:    DT_2508067_INC057883573
VOBO:    DIANA PATRICIA OSCOS CLAUDEZ
ING:     JUAN LUIS ANGELES SOTO
SOLUCION:  SE CAMBIA COMPONENTE, SE DEJA OPERANDO OK
SUC:    TENANCINGO 
CC:     5181
ZONA:  1
LOCALIDAD:  TOLUCA

NAA

2025-08-25 16:59:34 - NITZELI GABRIELA AVIÑA AGUILAR (Notas de trabajo)
ATENCION EN SITIO
TIPO DE INTERVENCION: CAU
FALLA REAL:   DAÑO EN DISPOSITIVO
ORDEN DE SERVICIO:   JLAS09
INHBIDOR:    DT_2508067_INC057883573
VOBO:    DIANA PATRICIA OSCOS CLAUDEZ
ING:     JUAN LUIS ANGELES SOTO
SOLUCION:  SE CAMBIA COMPONENTE, SE DEJA OPERANDO OK
SUC:    TENANCINGO 
CC:     5181
ZONA:  1
LOCALIDAD:  TOLUCA

NAA

",CAU_INC,22 AGO - 28 AGO,DT_2508067_INC057883573,15,DNC / DT,"SE CAMBIA COMPONENTE, SE DEJA OPERANDO OK",procede
INC057957314,2025-08-28 17:29:48,EDIF. ARTZ PEDREGAL,EUT CAU Metro Edificios,0,1045,VENCIDO,VS,"2025-08-28 17:29:48 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
Notas de resolución: PLANCHADO 2025 / Windows 11	
JACQUELINE NOLASCO VENTURA	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL :	DISPOSITIVO DAÑADO   TARJETA MADRE 
ORDEN DE SERVICIO:	HDA
INHIBIDOR:	DT_2708254_INC057957314
Bobo:	GIOVANI ESTEFANY BAUTISTA ALVAREZ
ING:	HECTOR DIAZ ARENAS
SOLUCIÓN :	Se acude a sitio y se valida equipo y se detecta  tarjeta madre dañada y se detecta que el equipo ya no cuenta con garantía se genera DT  con folio: 356167 se cambia equipo por el modelo HP 640 G9  , se reinstala sistema operativo con los aplicativos correspondiente, se configura correo e impresoras, se deja equipo en red, se retira equipo con CRetiro  356337 se entrega equipo con CAsignacion  356339 . hostname: SMSDTCMC025893P / ip: 180.97.81.205  / HIBRIDACION=INICIO: 27/08/2025 16:20
 /FIN: 27/08/2025 19:00
CORPORATIVO:	ARTZ 
SUC :	
EDIFICIO :	ED203
ZONA:	0
LOCALIDAD:	CDMX
JGR	

2025-08-28 17:14:04 - JORGE EDUARDO VIDALES MORALES (Notas de trabajo)
Archivo adjunto RESPONSIVA SMSDTCMC025893P 5CD3212MHG C025893 GIOVANI ESTEFANY BAUTISTA ALVAREZ.pdf ha sido agregado por JORGE EDUARDO VIDALES MORALES

2025-08-27 19:19:28 - HECTOR DIAZ ARENAS (Notas de trabajo)
HIBRIDACION=FIN: 27/08/2025 19:00

2025-08-27 16:45:26 - HECTOR DIAZ ARENAS (Notas de trabajo)
HIBRIDACION=INICIO: 27/08/2025 16:20

2025-08-27 16:43:15 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
FOLIO EXTEMPORANEO CASO  DT , TARJETA MADRE   DAÑADA  MODELO HP440G8;  SE GENERA DT CON FOLIO: 356167

2025-08-27 13:28:22 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
DT_2708254_INC057957314

2025-08-27 13:27:12 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
FOLIO EXTEMPORANEO CASO  DT , TARJETA MADRE  DAÑADA  MODELO HP640G9;  SE GENERA DT CON FOLIO:

",CAU_INC,22 AGO - 28 AGO,DT_2708254_INC057957314,15,DNC / DT,"SE GENERA DNC CON FOLIO DT:  356167, SE REMPLAZA POR UNA LAPTOP HP G9, hostname: SMSDTCMC025893P / ip: 180.97.81.205  / HIBRIDACION=INICIO: 27/08/2025 16:20
 /FIN: 27/08/2025 19:00""

",procede
INC057891569,2025-08-26 18:28:45,EDIF. CORPORATIVO SANTA FE,EUT CAU Metro Edificios,0,986,VENCIDO,VS,"2025-08-26 18:28:45 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
Notas de resolución: PLANCHADO 2025 / Windows 11	
ATENCION EN:	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL :	DISPOSITIVO DAÑADO   TARJETA MADRE 
ORDEN DE SERVICIO:	JJC
INHIBIDOR:	DT_2508256_INC057891569
Bobo:	ALEJANDRO FRANCISCO ENCARNACION
ING:	José Gustavo Jiménez casillas
SOLUCIÓN :	Se acude a sitio y se valida equipo y se detecta  tarjeta madre  dañada y se detecta que el equipo ya no cuenta con garantía se genera DT  con folio 355475 se cambia equipo por el modelo HP640G9   , se reinstala sistema operativo con los aplicativos correspondiente, se configura correo e impresoras, se deja equipo en red, se retira equipo con 35565  CRetiro  se entrega equipo con CAsignacion  268625 .  HOST: SMHIPDCC575131P /IP 180.186.20.241    INICIO DE HIBRIDACION 26/08/2025 A LAS 9:30 AM / FIN= 16:00 
CORPORATIVO:	SANTA FE 
SUC :	
EDIFICIO :	ED086
ZONA:	0
LOCALIDAD:	CDMX
JGR	

2025-08-26 17:45:26 - JOSE GUSTAVO JIMENEZ CASILLAS (Notas de trabajo)
Archivo adjunto RESPONSIVA SMHIPDCC575131P 5CD3411KYQ C575131 ALEJANDRO FRANCISCO ENCARNACION.pdf ha sido agregado por JOSE GUSTAVO JIMENEZ CASILLAS

2025-08-26 11:49:07 - JOSE GUSTAVO JIMENEZ CASILLAS (Notas de trabajo)
INICIO DE HIBRIDACION 26/08/2025 A LAS 9:30 AM

2025-08-25 17:47:50 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
FOLIO EXTEMPORANEO CASO DT , TARJETA MADRE DAÑADA EQUIPO MOJADO MODELO HP640G9; SE GENERA DT CON FOLIO:355475

2025-08-25 16:03:08 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
DT_2508256_INC057891569

2025-08-25 16:01:41 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
FOLIO EXTEMPORANEO CASO  DT , TARJETA MADRE   DAÑADA EQUIPO MOJADO   MODELO HP640G9;  SE GENERA DT CON FOLIO:

",CAU_INC,22 AGO - 28 AGO,DT_2508256_INC057891569,15,DNC / DT,"SE GENERA DNC CON FOLIO DT:  355475, SE REMPLAZA POR UNA LAPTOP HP G9, HOST: SMHIPDCC575131P /IP 180.186.20.241    INICIO DE HIBRIDACION 26/08/2025 A LAS 9:30 AM / FIN= 16:00 
 /FIN: 27/08/2025 19:00

",procede
INC057887439,2025-08-25 17:29:52,EDIF. CORPORATIVO PATIO SANTA FE,EUT CAU Metro Edificios,0,351,VENCIDO,VS,"2025-08-25 17:30:25 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
PLANCHADO 2025 / Windows 11	
ATENCION EN:	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL :	DISPOSITIVO DAÑADO   TARJETA MADRE 
ORDEN DE SERVICIO:	ABE
INHIBIDOR:	DT_2508254_INC057887439
Bobo:	FERNANDO ALFONSO SANCHEZ DEL RAZO
ING:	Barrientos Escobar Adrian
SOLUCIÓN :	 Se acude a sitio y se valida equipo y se detecta  tarjeta madre dañada y se detecta que el equipo ya no cuenta con garantía se genera DT  con folio 355387  se cambia equipo por el modelo HP 640G9  , se reinstala sistema operativo con los aplicativos correspondiente, se configura correo e impresoras, se deja equipo en red, se retira equipo con CRetiro 355496 se entrega equipo con CAsignacion  355502. HOST :  SMBUSSDC299620P/IP180.176.160.124      HIBRIDACION: INICIO: 25/08/2025 13:00 HRS/FIN=25/08/2025 16:00 HRS
CORPORATIVO:	PATIO SANTA FE 
SUC :	
EDIFICIO :	ED088
ZONA:	0
LOCALIDAD:	CDMX
JGR

2025-08-25 17:29:52 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
Notas de resolución: PLANCHADO 2025 / Windows 11	
ATENCION EN:	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL :	DISPOSITIVO DAÑADO   TARJETA MADRE 
ORDEN DE SERVICIO:	ABE
INHIBIDOR:	DT_2508254_INC057887439
Bobo:	FERNANDO ALFONSO SANCHEZ DEL RAZO
ING:	Morales Garcia Oscar Giovanni
SOLUCIÓN :	 Se acude a sitio y se valida equipo y se detecta  tarjeta madre dañada y se detecta que el equipo ya no cuenta con garantía se genera DT  con folio 355387  se cambia equipo por el modelo HP 640G9  , se reinstala sistema operativo con los aplicativos correspondiente, se configura correo e impresoras, se deja equipo en red, se retira equipo con CRetiro 355496 se entrega equipo con CAsignacion  355502. HOST :  SMBUSSDC299620P/IP180.176.160.124      HIBRIDACION: INICIO: 25/08/2025 13:00 HRS/FIN=25/08/2025 16:00 HRS
CORPORATIVO:	PATIO SANTA FE 
SUC :	
EDIFICIO :	ED088
ZONA:	0
LOCALIDAD:	CDMX
JGR	

2025-08-25 16:57:44 - ADRIAN BARRIENTOS ESCOBAR (Notas de trabajo)
Archivo adjunto RESPONSIVA SMBUSSDC299620P 5CD320BZR2 C299620 FERNANDO ALFONSO SANCHEZ DEL RAZO.pdf ha sido agregado por ADRIAN BARRIENTOS ESCOBAR

2025-08-25 16:13:21 - ADRIAN BARRIENTOS ESCOBAR (Notas de trabajo)
HIBRIDACION: FIN: 25/08/2025 16:00 HRS

2025-08-25 16:12:58 - ADRIAN BARRIENTOS ESCOBAR (Notas de trabajo)
HIBRIDACION: INICIO: 25/08/2025 13:00 HRS

2025-08-25 12:53:20 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
DT_2508254_INC057887439

2025-08-25 12:52:51 - JULIO IVAN GONZALEZ RUIZ (Observaciones adicionales)
FOLIO EXTEMPORANEO CASO  DT , TARJETA MADRE  DAÑADA  MODELO HP640G9;  SE GENERA DT CON FOLIO: 355387

",CAU_INC,22 AGO - 28 AGO,DT_2508254_INC057887439,15,DNC / DT,"SE GENERA DNC CON FOLIO DT:  355387, SE REMPLAZA POR UNA LAPTOP HP G9, HOST :  SMBUSSDC299620P/IP180.176.160.124  HIBRIDACION: INICIO: 25/08/2025 13:00 HRS/FIN=25/08/2025 16:00 HRS
 /FIN: 27/08/2025 19:00

",procede
INC057845929,2025-08-27 14:22:58,SUC. VALLE SENECU (0441),EUT CAU Norte,1,1882,VENCIDO,VS,"2025-08-27 14:22:58 - LUIS EDUARDO MATA NIÑO (Observaciones adicionales)
Notas de resolución: ATENCION EN SITIO
TIPO DE INTERVENCION:CAU 
FALLA REAL:   el biocheck lo marca como desconectado del puerto usb ala computadora. cuando si esta conectado
INHIBIDOR: DT_825093_INC057845929
ORDEN DE SERVICIO: OSR 
VOBO: KEVIN ALAN FLORES DOMINGUEZ
ING: ORLANDO SALGADO RAMIREZ
SOLUCION: SE ACUDE A SITIO, Y SE VALIDA KOJAK ESTA DAÑADO, SE SOLICTA UNO NUEVO PARA REEMPLAZO
SUC: SUC. VALLE SENECU 
CC:  0441
ZONA: 1
LOCALIDAD: CD JUAREZ, CHIHUAHUA
LEMN

2025-08-27 14:22:35 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
Archivo adjunto INC057845929.jpg ha sido agregado por LUIS EDUARDO MATA NIÑO

2025-08-27 13:37:25 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
DNC/DT SE ENVIA KOJAK PARA REEMPLAZO YA QUE EL DISPOSITIVO SE ENCUENTRA DAÑADO

2025-08-23 14:07:36 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
AEX FOLIO ASIGNADO FUERA DE TIEMPO

",CAU_INC,22 AGO - 28 AGO,DT_825093_INC057845929,15,DNC / DT,SE REALIZA REEMPLAZO DE KOJAK,procede
INC057953879,2025-08-28 15:57:40,SUC. SANTA CATARINA (3972),EUT CAU Norte,1,1113,VENCIDO,VS,"2025-08-28 15:57:40 - LUIS EDUARDO MATA NIÑO (Observaciones adicionales)
Notas de resolución: ATENCION EN SITIO
TIPO DE INTERVENCION:CAU 
FALLA REAL: BUEN DIA SOLICITO DE SU APOYO YA QUE EL  TELEFONO SE ENCUENTRA  COMPLETAMENTE APAGADO
INHIBIDOR: DT_825097_INC057953879
ORDEN DE SERVICIO: LAAV
VOBO: LIZETH ESMERALDA CERDA MARTINEZ
ING:LUIS ALBERTO ARGOTE VILLALOBOS
SOLUCION:  SE ACUDE A SITIO, SE REVISA TELEFONO Y SE DETECTA NODO DE RED DAÑADO SE REEMPLAZA, SE REALIZAN PRUEBAS Y QUEDA OPERANDO
SUC: SUC. SANTA CATARINA 
CC:  3972
ZONA: 1
LOCALIDAD: MONTERREY, NUEVO LEON
LEMN

2025-08-28 15:53:55 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
Archivo adjunto INC057953879.jpg ha sido agregado por LUIS EDUARDO MATA NIÑO

2025-08-27 10:25:47 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
DNC/DT SE REALIZARA REEMPLAZO DE TELEFONO

2025-08-27 09:55:38 - FRANCISCO DANIEL DAVILA OLIVO (Notas de trabajo)
Category has been modified in Service Now to

Company: Santander México
Type: Incidencia
Category Comunicaciones del usuario final
Subcategory: Network (LAN/WAN)
Environment: Production
Business service: EUC - Network (LAN/WAN)
Configuration Item: 



",CAU_INC,22 AGO - 28 AGO,DT_825097_INC057953879,15,DNC / DT,SE REALIZA REEMPLAZO DE TELEFONO AVAYA,procede
INC057499266,2025-08-26 10:49:46,SUC. PRINCIPAL MIGUEL ALEMAN (2248),EUT CAU Norte,2,7219,VENCIDO,VS,"2025-08-26 10:49:46 - LUIS EDUARDO MATA NIÑO (Observaciones adicionales)
Notas de resolución: ATENCION EN SITIO
TIPO DE INTERVENCION:CAU 
FALLA REAL:se reporta el equipo por lentitud y es atendido por vía remota, y ellos me piden que levante otro folio solicitando me cambien el disco duro, el folio anterior atendido es INC-057459760
INHIBIDOR: DT_825085_INC057499266
ORDEN DE SERVICIO: JFEA
VOBO:  MARIBEL SILVA TERAN
ING: JOSE FERNANDO ESPARZA AGUILAR
SOLUCION: SE ACUDE A SITIO, SE REALIZA REEMPLAZO DE DISCO, SE REALIZAN PRUEBAS Y QUEDA OPERANDO CORRECTAMENTE
SUC: SUC. PRINCIPAL MIGUEL ALEMAN 
CC: 2248
ZONA: 2
LOCALIDAD: REYNOSA, TAMAULIPAS
LEMN

2025-08-26 10:46:09 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
DNC/DT SE REALIZA REEMPLAZO DE DISCO DURO

2025-08-12 16:39:31 - LUIS EDUARDO MATA NIÑO (Notas de trabajo)
PRO SE LE REALIZARA CARGA DE IMAGEN AL EQUIPO

",CAU_INC,22 AGO - 28 AGO,DT_825085_INC057499266,15,DNC / DT,SE REALIZA REEMPLAZO DE DISCO Y CARGA DE IMAGEN,procede
INC057893403,2025-08-26 16:43:23,SUC. CONDOPLAZA DEL SOL (4662),EUT CAU Occidente,1,759,VENCIDO,VS,"2025-08-26 16:43:23 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
Notas de resolución: ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	GEMALTO NO DETECTA DOCUMENTOS
ORDEN DE SERVICIO:	INC057893403
*INHIBIDOR:	DNC_160725798_INC057893403
vo.bo	JOSE ALFREDO JIMENEZ RODRIGUEZ
ING:	LUIS ISAEL CAMPOS LUNA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE GEMALTO
	
CORP:	
SUC:	CONDOPLAZA DEL SOL
CC:	4662
ZONA:	OCCIDENTE 
LOCALIDAD	4662-ZAPOPAN
J.A.C.G	

2025-08-26 16:43:10 - JOSE ANTONIO CHACON GARCIA (Notas de trabajo)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	GEMALTO NO DETECTA DOCUMENTOS
ORDEN DE SERVICIO:	INC057893403
*INHIBIDOR:	DNC_160725798_INC057893403
vo.bo	JOSE ALFREDO JIMENEZ RODRIGUEZ
ING:	LUIS ISAEL CAMPOS LUNA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE GEMALTO
	
CORP:	
SUC:	CONDOPLAZA DEL SOL
CC:	4662
ZONA:	OCCIDENTE 
LOCALIDAD	4662-ZAPOPAN
J.A.C.G

2025-08-26 16:43:10 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	GEMALTO NO DETECTA DOCUMENTOS
ORDEN DE SERVICIO:	INC057893403
*INHIBIDOR:	DNC_160725798_INC057893403
vo.bo	JOSE ALFREDO JIMENEZ RODRIGUEZ
ING:	LUIS ISAEL CAMPOS LUNA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE GEMALTO
	
CORP:	
SUC:	CONDOPLAZA DEL SOL
CC:	4662
ZONA:	OCCIDENTE 
LOCALIDAD	4662-ZAPOPAN
J.A.C.G

2025-08-25 20:09:47 - SARAHI ALEJANDRA CORTES HERNANDEZ (Notas de trabajo)
dnc

2025-08-25 20:09:47 - SARAHI ALEJANDRA CORTES HERNANDEZ (Observaciones adicionales)
dnc

",CAU_INC,22 AGO - 28 AGO,DNC_160725798_INC057893403,15,DNC / DT,SE LEVANTA DNC PARA CAMBIO DE GEMALTO,procede
INC057926542,2025-08-27 13:13:53,SUC. AUTONOMA DE GUADALAJARA (7988),EUT CAU Occidente,1,659,VENCIDO,VS,"2025-08-27 13:13:53 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
Notas de resolución: ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	DIGITALIZADORA DE CHEQUES NO DIGITALIZA
ORDEN DE SERVICIO:	INC057926542
*INHIBIDOR:	DNC_160725801_INC057926542
vo.bo	VERONICA BELEN ZAVALA AYALA
ING:	JOSE ANTONIO CHACON GARCIA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE DIGITALIZADORA
	
CORP:	
SUC:	AUTONOMA DE GUADALAJARA
CC:	7988
ZONA:	OCCIDENTE 
LOCALIDAD	7988-ZAPOPAN
J.A.C.G	

2025-08-27 13:13:40 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	DIGITALIZADORA DE CHEQUES NO DIGITALIZA
ORDEN DE SERVICIO:	INC057926542
*INHIBIDOR:	DNC_160725801_INC057926542
vo.bo	VERONICA BELEN ZAVALA AYALA
ING:	JOSE ANTONIO CHACON GARCIA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE DIGITALIZADORA
	
CORP:	
SUC:	AUTONOMA DE GUADALAJARA
CC:	7988
ZONA:	OCCIDENTE 
LOCALIDAD	7988-ZAPOPAN
J.A.C.G

2025-08-27 13:13:40 - JOSE ANTONIO CHACON GARCIA (Notas de trabajo)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	DIGITALIZADORA DE CHEQUES NO DIGITALIZA
ORDEN DE SERVICIO:	INC057926542
*INHIBIDOR:	DNC_160725801_INC057926542
vo.bo	VERONICA BELEN ZAVALA AYALA
ING:	JOSE ANTONIO CHACON GARCIA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE DIGITALIZADORA
	
CORP:	
SUC:	AUTONOMA DE GUADALAJARA
CC:	7988
ZONA:	OCCIDENTE 
LOCALIDAD	7988-ZAPOPAN
J.A.C.G

",CAU_INC,22 AGO - 28 AGO,DNC_160725801_INC057926542,15,DNC / DT,SE LEVANTA DNC PARA CAMBIO DE DIGITALIZADORA,procede
INC057889379,2025-08-26 11:22:44,SUC. CHAPALITA (0314),EUT CAU Occidente,1,649,VENCIDO,VS,"2025-08-26 11:22:44 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
Notas de resolución: ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	LECTORA DE CHEQUES FALLA EN DISPOSITIVO
ORDEN DE SERVICIO:	INC057889379
*INHIBIDOR:	DNC_160725794_INC057889379
vo.bo	CARLOS EMMANUEL VIELMAS BRETADO
ING:	OMAR ISRAEL NAVARRO OLIVA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE LECTORA DE CHEQUES
	
CORP:	
SUC:	CHAPALITA 
CC:	314
ZONA:	OCCIDENTE 
LOCALIDAD	314-CHAPALITA
J.A.C.G	

2025-08-26 11:22:32 - JOSE ANTONIO CHACON GARCIA (Observaciones adicionales)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	LECTORA DE CHEQUES FALLA EN DISPOSITIVO
ORDEN DE SERVICIO:	INC057889379
*INHIBIDOR:	DNC_160725794_INC057889379
vo.bo	CARLOS EMMANUEL VIELMAS BRETADO
ING:	OMAR ISRAEL NAVARRO OLIVA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE LECTORA DE CHEQUES
	
CORP:	
SUC:	CHAPALITA 
CC:	314
ZONA:	OCCIDENTE 
LOCALIDAD	314-CHAPALITA
J.A.C.G

2025-08-26 11:22:32 - JOSE ANTONIO CHACON GARCIA (Notas de trabajo)
ATENCION EN 	SITIO 
TIPO DE INTERVENCION:	CAU
FALLA REAL:	LECTORA DE CHEQUES FALLA EN DISPOSITIVO
ORDEN DE SERVICIO:	INC057889379
*INHIBIDOR:	DNC_160725794_INC057889379
vo.bo	CARLOS EMMANUEL VIELMAS BRETADO
ING:	OMAR ISRAEL NAVARRO OLIVA
SOLUCION:	SE LEVANTA DNC PARA CAMBIO DE LECTORA DE CHEQUES
	
CORP:	
SUC:	CHAPALITA 
CC:	314
ZONA:	OCCIDENTE 
LOCALIDAD	314-CHAPALITA
J.A.C.G

",CAU_INC,22 AGO - 28 AGO,DNC_160725794_INC057889379,15,DNC / DT,SE LEVANTA DNC PARA CAMBIO DE LECTORA DE CHEQUES,procede
